order_id,order_date,customer_id,customer_segment,customer_city,customer_country,warehouse_id,warehouse_city,product_category,product_weight_kg,order_value_usd,shipping_method,carrier,distance_km,promised_delivery_days,actual_delivery_days,delivery_status,late_delivery,delivery_delay_days,shipping_cost_usd,package_size,payment_method,order_priority,weather_condition,customer_rating,return_requested,return_reason,delivery_attempts,warehouse_processing_hours,tracking_status,order_day,order_month,shipping_cost_per_kg,delivery_variance_days,delivery_performance
ORD-024338,2026-05-03,CUS-004835,Small Business,Austin,United States,WH-001,New York,Home & Kitchen,11.92,13.64,International,PrimeDelivery,2587.5,11,10,Delivered,No,0,303.86,Oversized,Credit Card,High,Clear,4,No,Not returned,1,9.4,Delivered,Sunday,5,25.491610738255034,-1,Early
ORD-024339,2026-09-30,CUS-005518,Consumer,Rio de Janeiro,Brazil,WH-007,Paris,Toys,1.22,89.69,Standard,GlobalExpress,319.9,4,5,Delivered,Yes,1,14.89,Medium,PayPal,Normal,Cloudy,3,No,Not returned,1,26.4,Delivered,Wednesday,9,12.204918032786885,1,Delayed
ORD-024340,2026-03-07,CUS-001345,Small Business,Kolkata,India,WH-002,Los Angeles,Home & Kitchen,2.55,13.32,International,GlobalExpress,6384.8,13,17,Delivered,Yes,4,500.0,Large,Credit Card,High,Cloudy,4,Yes,Late Delivery,1,3.2,Delivered,Saturday,3,196.07843137254903,4,Delayed
ORD-024341,2026-12-19,CUS-005754,Premium,Edmonton,Canada,WH-005,London,Toys,0.1,17.12,Standard,PrimeDelivery,1251.4,5,7,In Transit,Yes,2,37.47,Medium,Credit Card,Normal,Storm,3,No,Not returned,1,21.4,In Transit,Saturday,12,374.7,2,Delayed
ORD-024342,2026-05-13,CUS-004097,Enterprise,Salvador,Brazil,WH-006,Berlin,Beauty,0.59,71.75,Express,EagleCourier,4589.7,4,5,Delivered,Yes,1,208.12,Medium,Debit Card,Normal,Rain,3,Yes,Changed Mind,1,3.1,Delivered,Wednesday,5,352.7457627118644,1,Delayed
ORD-024343,2026-12-15,CUS-006151,Consumer,Karachi,Pakistan,WH-009,Dubai,Electronics,7.1,10.49,Standard,ParcelPro,4066.9,7,8,Delivered,Yes,1,151.27,Large,PayPal,Normal,Cloudy,4,No,Not returned,1,5.8,Delivered,Tuesday,12,21.305633802816903,1,Delayed
ORD-024344,2026-07-11,CUS-005737,Consumer,Guadalajara,Mexico,WH-010,Singapore,Automotive,11.02,165.03,Standard,SwiftShip,5237.7,7,10,Delivered,Yes,3,275.58,Oversized,Credit Card,Low,Cloudy,2,No,Not returned,2,27.1,Delivered,Saturday,7,25.00725952813067,3,Delayed
ORD-024345,2026-09-03,CUS-005267,Consumer,Nantes,France,WH-004,Toronto,Office Supplies,0.1,59.85,Express,ParcelPro,67.4,2,2,Delivered,No,0,9.28,Small,Debit Card,Normal,Storm,4,No,Not returned,1,11.3,Delivered,Thursday,9,92.79999999999998,0,On-time
ORD-024346,2026-03-10,CUS-003415,Enterprise,New York,United States,WH-009,Dubai,Beauty,0.1,152.91,Economy,ParcelPro,3753.5,10,16,Delivered,Yes,6,61.57,Small,PayPal,Normal,Snow,4,No,Not returned,1,27.5,Delivered,Tuesday,3,615.6999999999999,6,Delayed
ORD-024347,2026-02-01,CUS-004860,Small Business,Montreal,Canada,WH-009,Dubai,Office Supplies,0.1,107.93,Standard,GlobalExpress,2348.7,6,8,Delivered,Yes,2,46.76,Small,PayPal,Normal,Storm,2,No,Not returned,1,8.8,Delivered,Sunday,2,467.59999999999997,2,Delayed
ORD-024348,2026-01-28,CUS-005531,Consumer,Glasgow,United Kingdom,WH-007,Paris,Electronics,7.36,502.49,International,SwiftShip,2023.1,11,11,Delivered,No,0,204.83,Oversized,Credit Card,Low,Rain,4,No,Not returned,1,22.1,Delivered,Wednesday,1,27.83016304347826,0,On-time
ORD-024349,2026-01-14,CUS-000813,Consumer,Nantes,France,WH-010,Singapore,Health & Personal Care,0.1,12.03,International,SpeedyCargo,2080.8,11,12,Delivered,Yes,1,92.47,Small,Bank Transfer,Normal,Rain,3,Yes,Not as Described,1,5.6,Delivered,Wednesday,1,924.6999999999999,1,Delayed
ORD-024350,2026-03-20,CUS-001597,Premium,Utrecht,Netherlands,WH-010,Singapore,Health & Personal Care,0.1,62.95,Standard,FastTrack Logistics,2703.1,6,7,Delivered,Yes,1,60.28,Small,Credit Card,Low,Clear,2,No,Not returned,1,11.7,Delivered,Friday,3,602.8,1,Delayed
ORD-024351,2026-03-22,CUS-002185,Consumer,San Diego,United States,WH-003,Chicago,Fashion,0.1,73.07,International,FastTrack Logistics,3158.2,12,15,Delivered,Yes,3,157.28,Small,Credit Card,Normal,Rain,3,No,Not returned,2,14.9,Delivered,Sunday,3,1572.8,3,Delayed
ORD-024352,2026-07-10,CUS-005903,Consumer,Pune,India,WH-008,Sydney,Beauty,0.49,38.73,International,SwiftShip,7512.2,14,13,Delivered,No,0,388.07,Small,Debit Card,High,Extreme Heat,4,No,Not returned,1,9.9,Delivered,Friday,7,791.9795918367347,-1,Early
ORD-024353,2026-05-16,CUS-000053,Premium,Islamabad,Pakistan,WH-008,Sydney,Toys,1.87,91.96,International,ParcelPro,7899.9,14,18,Delivered,Yes,4,500.0,Medium,Credit Card,Normal,Rain,2,Yes,Damaged Package,1,16.1,Delivered,Saturday,5,267.379679144385,4,Delayed
ORD-024354,2026-11-03,CUS-005123,Enterprise,Brisbane,Australia,WH-003,Chicago,Office Supplies,1.17,111.21,International,PrimeDelivery,1020.2,11,11,Delivered,No,0,68.42,Medium,Digital Wallet,High,Extreme Heat,5,Yes,Damaged Package,1,11.4,Delivered,Tuesday,11,58.478632478632484,0,On-time
ORD-024355,2026-02-13,CUS-003594,Consumer,Winnipeg,Canada,WH-001,New York,Books,0.14,43.43,Standard,GlobalExpress,315.6,4,6,Delivered,Yes,2,11.43,Small,PayPal,Low,Storm,3,No,Not returned,1,28.1,Delivered,Friday,2,81.64285714285714,2,Delayed
ORD-024356,2026-02-19,CUS-004485,Enterprise,Chicago,United States,WH-005,London,Sports & Fitness,0.27,15.43,Express,GlobalExpress,173.1,2,2,Delivered,No,0,16.17,Medium,Debit Card,Urgent,Extreme Heat,5,No,Not returned,1,6.1,Delivered,Thursday,2,59.88888888888889,0,On-time
ORD-024357,2026-10-23,CUS-002303,Consumer,Jeddah,Saudi Arabia,WH-001,New York,Beauty,0.42,93.03,International,EagleCourier,4802.4,12,12,Delivered,No,0,235.59,Small,Debit Card,High,Rain,5,No,Not returned,1,2.2,Delivered,Friday,10,560.9285714285714,0,On-time
ORD-024358,2026-07-27,CUS-001407,Small Business,Rawalpindi,Pakistan,WH-002,Los Angeles,Home & Kitchen,4.98,156.93,Standard,SwiftShip,765.3,5,4,Delivered,No,0,39.42,Large,PayPal,Urgent,Clear,4,No,Not returned,2,1.4,Delivered,Monday,7,7.9156626506024095,-1,Early
ORD-024359,2026-12-24,CUS-004242,Consumer,Bristol,United Kingdom,WH-001,New York,Automotive,0.1,106.26,Standard,SwiftShip,994.6,5,4,Delivered,No,0,26.69,Small,Debit Card,High,Clear,4,No,Not returned,1,10.5,Delivered,Thursday,12,266.9,-1,Early
ORD-024360,2026-04-29,CUS-005582,Premium,Ahmedabad,India,WH-002,Los Angeles,Toys,0.88,83.7,Same Day,BlueRoute,294.9,0,0,Delivered,No,0,33.2,Medium,Cash on Delivery,Normal,Clear,5,No,Not returned,2,24.9,Delivered,Wednesday,4,37.727272727272734,0,On-time
ORD-024361,2026-09-19,CUS-000485,Premium,Leeds,United Kingdom,WH-002,Los Angeles,Electronics,5.53,127.02,Standard,EagleCourier,1482.7,5,4,Delivered,No,0,63.12,Large,Credit Card,High,Cloudy,4,No,Not returned,1,4.6,Delivered,Saturday,9,11.414104882459311,-1,Early
ORD-024362,2026-10-02,CUS-005532,Consumer,Pune,India,WH-006,Berlin,Electronics,0.1,181.41,Standard,ParcelPro,6009.8,8,9,Delivered,Yes,1,147.61,Small,Credit Card,Normal,Cloudy,3,No,Not returned,1,7.3,Delivered,Friday,10,1476.1000000000001,1,Delayed
ORD-024363,2026-02-21,CUS-000168,Consumer,Frankfurt,Germany,WH-002,Los Angeles,Automotive,21.98,429.63,International,SwiftShip,1883.8,11,11,Delivered,No,0,235.75,Oversized,Bank Transfer,High,Extreme Heat,4,No,Not returned,1,11.5,Delivered,Saturday,2,10.725659690627843,0,On-time
ORD-024364,2026-11-17,CUS-001479,Small Business,Hamburg,Germany,WH-002,Los Angeles,Office Supplies,0.1,61.99,Economy,PrimeDelivery,1611.3,9,10,Delivered,Yes,1,23.41,Small,Debit Card,High,Clear,3,No,Not returned,1,5.7,Delivered,Tuesday,11,234.1,1,Delayed
ORD-024365,2026-02-27,CUS-003110,Consumer,Ottawa,Canada,WH-001,New York,Health & Personal Care,0.1,10.0,International,GlobalExpress,2283.4,11,14,Delivered,Yes,3,90.3,Small,PayPal,Low,Cloudy,2,Yes,Damaged Package,1,15.3,Delivered,Friday,2,902.9999999999999,3,Delayed
ORD-024366,2026-02-20,CUS-000294,Consumer,Brasilia,Brazil,WH-002,Los Angeles,Home & Kitchen,1.89,27.33,International,ParcelPro,3426.1,12,14,Delivered,Yes,2,216.09,Medium,Debit Card,Normal,Cloudy,4,No,Not returned,1,22.9,Delivered,Friday,2,114.33333333333334,2,Delayed
ORD-024367,2026-12-19,CUS-003919,Consumer,Brasilia,Brazil,WH-006,Berlin,Fashion,0.27,10.0,International,ParcelPro,6351.5,13,15,Delivered,Yes,2,292.67,Small,Credit Card,High,Clear,2,No,Not returned,1,14.6,Delivered,Saturday,12,1083.962962962963,2,Delayed
ORD-024368,2026-01-06,CUS-001490,Consumer,Montreal,Canada,WH-003,Chicago,Beauty,0.18,10.0,International,FastTrack Logistics,2418.4,11,15,Delivered,Yes,4,134.41,Medium,Digital Wallet,Normal,Storm,2,Yes,Damaged Package,1,16.9,Delivered,Tuesday,1,746.7222222222223,4,Delayed
ORD-024369,2026-05-02,CUS-002095,Small Business,Philadelphia,United States,WH-009,Dubai,Home & Kitchen,6.39,426.31,Standard,BlueRoute,511.4,4,4,Delivered,No,0,36.85,Large,Debit Card,Normal,Rain,4,No,Not returned,1,27.3,Delivered,Saturday,5,5.766823161189359,0,On-time
ORD-024370,2026-11-25,CUS-005015,Enterprise,Milan,Italy,WH-004,Toronto,Beauty,0.24,153.52,International,BlueRoute,1630.9,11,13,Delivered,Yes,2,67.13,Small,Debit Card,High,Snow,3,No,Not returned,1,8.8,Delivered,Wednesday,11,279.7083333333333,2,Delayed
ORD-024371,2026-09-02,CUS-002475,Small Business,Pune,India,WH-010,Singapore,Home & Kitchen,7.05,110.15,International,BlueRoute,3354.7,12,15,Delivered,Yes,3,285.8,Large,Credit Card,Normal,Clear,3,No,Not returned,2,7.7,Delivered,Wednesday,9,40.53900709219858,3,Delayed
ORD-024372,2026-08-18,CUS-001077,Consumer,Marseille,France,WH-004,Toronto,Sports & Fitness,0.57,25.82,International,PrimeDelivery,218.5,10,13,Delivered,Yes,3,25.26,Medium,Debit Card,Normal,Rain,2,No,Not returned,1,19.8,Delivered,Tuesday,8,44.31578947368422,3,Delayed
ORD-024373,2026-04-01,CUS-005941,Consumer,Ottawa,Canada,WH-003,Chicago,Pet Supplies,0.18,26.52,Same Day,FastTrack Logistics,3113.2,2,2,Delivered,No,0,181.62,Small,Bank Transfer,Normal,Clear,4,No,Not returned,1,4.1,Delivered,Wednesday,4,1009.0000000000001,0,On-time
ORD-024374,2026-10-04,CUS-001062,Enterprise,Toulouse,France,WH-002,Los Angeles,Sports & Fitness,1.58,191.04,Standard,SpeedyCargo,1218.0,5,4,Delivered,No,0,35.96,Medium,Credit Card,High,Cloudy,5,No,Not returned,1,10.7,Delivered,Sunday,10,22.759493670886076,-1,Early
ORD-024375,2026-08-09,CUS-000159,Consumer,Los Angeles,United States,WH-003,Chicago,Home & Kitchen,0.26,208.81,Standard,BlueRoute,906.0,5,6,Delivered,Yes,1,24.16,Small,PayPal,High,Rain,2,No,Not returned,1,13.8,Delivered,Sunday,8,92.92307692307692,1,Delayed
ORD-024376,2026-03-11,CUS-001428,Enterprise,Montreal,Canada,WH-001,New York,Health & Personal Care,0.41,127.39,Express,GlobalExpress,3079.2,4,7,Delivered,Yes,3,110.44,Small,Credit Card,High,Storm,4,No,Not returned,1,6.8,Delivered,Wednesday,3,269.3658536585366,3,Delayed
ORD-024377,2026-06-25,CUS-000333,Consumer,Austin,United States,WH-001,New York,Books,0.97,14.02,Standard,SpeedyCargo,4128.7,7,10,Delivered,Yes,3,132.93,Medium,PayPal,Normal,Extreme Heat,3,No,Not returned,2,9.6,Delivered,Thursday,6,137.04123711340208,3,Delayed
ORD-024378,2026-05-16,CUS-001993,Consumer,Glasgow,United Kingdom,WH-003,Chicago,Fashion,1.66,10.0,Express,PrimeDelivery,2767.9,3,5,Delivered,Yes,2,118.76,Medium,Bank Transfer,High,Storm,3,No,Not returned,1,11.2,Delivered,Saturday,5,71.5421686746988,2,Delayed
ORD-024379,2026-12-29,CUS-005008,Small Business,Calgary,Canada,WH-008,Sydney,Office Supplies,0.1,74.67,Express,PrimeDelivery,2548.0,3,2,Delivered,No,0,86.58,Small,Digital Wallet,Urgent,Clear,4,No,Not returned,1,2.6,Delivered,Tuesday,12,865.8,-1,Early
ORD-024380,2026-06-25,CUS-001203,Consumer,Leipzig,Germany,WH-004,Toronto,Fashion,1.12,220.32,International,SwiftShip,1247.9,11,10,Delivered,No,0,73.39,Medium,Debit Card,Low,Clear,4,Yes,Late Delivery,1,27.9,Delivered,Thursday,6,65.52678571428571,-1,Early
ORD-024381,2026-04-27,CUS-002901,Consumer,London,United Kingdom,WH-006,Berlin,Electronics,2.83,12.41,Express,EagleCourier,2443.4,3,4,Delayed,Yes,1,143.58,Large,Credit Card,Low,Storm,3,No,Not returned,3,24.0,Exception,Monday,4,50.73498233215548,1,Delayed
ORD-024382,2026-04-10,CUS-003211,Consumer,Barcelona,Spain,WH-008,Sydney,Electronics,3.7,887.37,International,ParcelPro,1004.8,11,13,Delivered,Yes,2,90.1,Large,Credit Card,Low,Rain,3,No,Not returned,1,26.0,Delivered,Friday,4,24.351351351351347,2,Delayed
ORD-024383,2026-07-26,CUS-004531,Consumer,Chicago,United States,WH-001,New York,Fashion,0.35,160.91,International,EagleCourier,964.5,10,10,Delivered,No,0,54.76,Medium,Cash on Delivery,Urgent,Storm,4,No,Not returned,1,1.8,Delivered,Sunday,7,156.45714285714286,0,On-time
ORD-024384,2026-08-25,CUS-005924,Consumer,Chennai,India,WH-002,Los Angeles,Health & Personal Care,0.38,62.25,Same Day,FastTrack Logistics,975.1,1,1,Delivered,No,0,61.35,Small,Debit Card,Low,Extreme Heat,5,No,Not returned,1,21.4,Delivered,Tuesday,8,161.44736842105263,0,On-time
ORD-024385,2026-01-07,CUS-004214,Consumer,San Antonio,United States,WH-006,Berlin,Beauty,0.81,94.12,International,EagleCourier,2169.8,11,13,Delivered,Yes,2,115.44,Medium,Digital Wallet,Low,Clear,3,No,Not returned,1,10.1,Delivered,Wednesday,1,142.5185185185185,2,Delayed
ORD-024386,2026-01-07,CUS-001042,Consumer,Islamabad,Pakistan,WH-003,Chicago,Grocery,3.31,96.01,Standard,GlobalExpress,3558.4,6,5,Delivered,No,0,150.59,Large,Cash on Delivery,Urgent,Clear,4,No,Not returned,1,3.3,Delivered,Wednesday,1,45.49546827794562,-1,Early
ORD-024387,2026-11-23,CUS-005816,Consumer,Bristol,United Kingdom,WH-008,Sydney,Electronics,0.1,579.16,Economy,SpeedyCargo,1149.7,9,9,In Transit,No,0,22.88,Medium,PayPal,Normal,Cloudy,4,No,Not returned,1,23.3,In Transit,Monday,11,228.79999999999998,0,On-time
ORD-024388,2026-08-23,CUS-005908,Consumer,Munich,Germany,WH-003,Chicago,Health & Personal Care,1.44,10.0,Express,PrimeDelivery,660.7,2,2,Delivered,No,0,39.97,Medium,Credit Card,High,Clear,4,No,Not returned,1,12.2,Delivered,Sunday,8,27.756944444444446,0,On-time
ORD-024389,2026-02-11,CUS-000738,Small Business,New York,United States,WH-008,Sydney,Home & Kitchen,4.77,327.69,International,GlobalExpress,4905.9,12,18,In Transit,Yes,6,400.54,Large,Digital Wallet,High,Storm,2,Yes,Not as Described,1,7.3,In Transit,Wednesday,2,83.97064989517821,6,Delayed
ORD-024390,2026-11-11,CUS-002316,Consumer,San Diego,United States,WH-010,Singapore,Grocery,3.25,11.67,Economy,PrimeDelivery,4524.2,11,17,Delayed,Yes,6,114.37,Large,PayPal,Low,Rain,2,No,Not returned,1,23.6,In Transit,Wednesday,11,35.190769230769234,6,Delayed
ORD-024391,2026-10-28,CUS-000521,Consumer,Lyon,France,WH-002,Los Angeles,Toys,0.1,33.48,Express,SpeedyCargo,2125.4,3,4,Delivered,Yes,1,71.52,Small,Credit Card,Normal,Rain,2,No,Not returned,1,12.3,Delivered,Wednesday,10,715.1999999999999,1,Delayed
ORD-024392,2026-02-08,CUS-005913,Consumer,Dallas,United States,WH-001,New York,Toys,1.1,21.48,Standard,GlobalExpress,2289.3,6,8,Delivered,Yes,2,57.84,Medium,Credit Card,Normal,Storm,2,No,Not returned,1,14.0,Delivered,Sunday,2,52.58181818181818,2,Delayed
ORD-024393,2026-09-27,CUS-000192,Consumer,New York,United States,WH-004,Toronto,Home & Kitchen,5.54,10.0,Standard,EagleCourier,780.3,5,5,Delivered,No,0,41.52,Large,Bank Transfer,High,Cloudy,5,No,Not returned,1,10.0,Delivered,Sunday,9,7.494584837545127,0,On-time
ORD-024394,2026-07-29,CUS-004323,Small Business,Madrid,Spain,WH-002,Los Angeles,Home & Kitchen,10.81,58.29,International,SwiftShip,1765.4,11,14,In Transit,Yes,3,181.61,Oversized,Credit Card,Normal,Extreme Heat,2,No,Not returned,1,29.0,In Transit,Wednesday,7,16.800185013876042,3,Delayed
ORD-024395,2026-06-25,CUS-005460,Enterprise,San Antonio,United States,WH-003,Chicago,Beauty,0.1,33.01,International,BlueRoute,3490.1,12,18,Delivered,Yes,6,171.98,Small,PayPal,Low,Rain,2,No,Not returned,1,15.5,Delivered,Thursday,6,1719.7999999999997,6,Delayed
ORD-024396,2026-08-24,CUS-002241,Enterprise,Utrecht,Netherlands,WH-005,London,Electronics,0.1,1503.53,Standard,FastTrack Logistics,2432.7,6,7,Delivered,Yes,1,66.45,Medium,PayPal,Normal,Rain,2,No,Not returned,1,10.1,Delivered,Monday,8,664.5,1,Delayed
ORD-024397,2026-07-29,CUS-003400,Consumer,Strasbourg,France,WH-004,Toronto,Automotive,0.1,10.0,International,ParcelPro,2727.8,11,10,Delivered,No,0,115.48,Small,Debit Card,Normal,Clear,4,No,Not returned,2,14.1,Delivered,Wednesday,7,1154.8,-1,Early
ORD-024398,2026-09-11,CUS-003604,Consumer,San Antonio,United States,WH-001,New York,Home & Kitchen,0.37,137.63,International,ParcelPro,2737.4,11,11,Delivered,No,0,113.21,Small,Debit Card,Normal,Clear,4,No,Not returned,2,14.8,Delivered,Friday,9,305.97297297297297,0,On-time
ORD-024399,2026-12-08,CUS-000448,Consumer,San Antonio,United States,WH-003,Chicago,Fashion,0.4,82.96,Express,ParcelPro,2971.0,3,3,Delivered,No,0,95.75,Small,Bank Transfer,Urgent,Cloudy,4,No,Not returned,2,2.9,Delivered,Tuesday,12,239.375,0,On-time
ORD-024400,2026-08-29,CUS-000674,Enterprise,Lahore,Pakistan,WH-004,Toronto,Fashion,0.1,72.26,Standard,GlobalExpress,7887.9,8,8,Delivered,No,0,198.29,Small,Debit Card,High,Clear,4,No,Not returned,1,3.8,Delivered,Saturday,8,1982.8999999999999,0,On-time
ORD-024401,2026-10-25,CUS-003327,Small Business,Philadelphia,United States,WH-008,Sydney,Pet Supplies,8.28,35.92,Economy,ParcelPro,1070.3,9,8,Delivered,No,0,38.92,Large,Debit Card,High,Clear,4,Yes,Late Delivery,1,4.7,Delivered,Sunday,10,4.70048309178744,-1,Early
ORD-024402,2026-10-02,CUS-003811,Consumer,Singapore,Singapore,WH-005,London,Grocery,4.37,48.26,International,SpeedyCargo,6084.4,13,16,Delivered,Yes,3,497.2,Large,Cash on Delivery,Low,Clear,3,No,Not returned,1,27.4,Delivered,Friday,10,113.77574370709381,3,Delayed
ORD-024403,2026-01-21,CUS-002437,Small Business,Phoenix,United States,WH-007,Paris,Pet Supplies,0.99,166.02,Standard,SwiftShip,1859.2,5,5,Delivered,No,0,52.58,Medium,Debit Card,Normal,Rain,4,Yes,Late Delivery,1,12.3,Delivered,Wednesday,1,53.11111111111111,0,On-time
ORD-024404,2026-04-09,CUS-002225,Consumer,Toronto,Canada,WH-003,Chicago,Health & Personal Care,0.7,29.12,Economy,FastTrack Logistics,284.7,8,9,Delivered,Yes,1,8.98,Medium,PayPal,Low,Cloudy,3,No,Not returned,1,45.1,Delivered,Thursday,4,12.82857142857143,1,Delayed
ORD-024405,2026-11-21,CUS-003686,Consumer,Montpellier,France,WH-010,Singapore,Fashion,1.36,201.94,International,FastTrack Logistics,1238.6,11,14,Delivered,Yes,3,94.91,Large,PayPal,Normal,Extreme Heat,3,No,Not returned,2,14.2,Delivered,Saturday,11,69.78676470588235,3,Delayed
ORD-024406,2026-03-02,CUS-004363,Consumer,Austin,United States,WH-007,Paris,Fashion,0.96,107.09,Standard,EagleCourier,3490.6,6,10,Delivered,Yes,4,105.92,Medium,Digital Wallet,Low,Rain,3,No,Not returned,1,7.8,Delivered,Monday,3,110.33333333333334,4,Delayed
ORD-024407,2026-05-16,CUS-005402,Enterprise,Kolkata,India,WH-009,Dubai,Home & Kitchen,3.79,186.03,Economy,SwiftShip,6414.8,12,15,Delivered,Yes,3,188.0,Large,Cash on Delivery,Normal,Extreme Heat,2,No,Not returned,2,26.6,Delivered,Saturday,5,49.6042216358839,3,Delayed
ORD-024408,2026-05-21,CUS-001718,Enterprise,Sharjah,United Arab Emirates,WH-007,Paris,Beauty,0.19,22.95,International,FastTrack Logistics,2202.1,11,14,Delivered,Yes,3,109.32,Medium,Credit Card,Normal,Snow,3,No,Not returned,1,13.0,Delivered,Thursday,5,575.3684210526316,3,Delayed
ORD-024409,2026-02-16,CUS-005566,Consumer,Hyderabad,India,WH-001,New York,Fashion,0.71,197.54,Standard,SwiftShip,1920.4,5,4,In Transit,No,0,50.87,Medium,Bank Transfer,Normal,Clear,4,No,Not returned,1,20.2,In Transit,Monday,2,71.64788732394366,-1,Early
ORD-024410,2026-09-09,CUS-002958,Consumer,Philadelphia,United States,WH-001,New York,Fashion,1.56,58.21,International,GlobalExpress,1474.0,11,17,Delivered,Yes,6,119.27,Large,Digital Wallet,Normal,Snow,3,No,Not returned,1,6.3,Delivered,Wednesday,9,76.4551282051282,6,Delayed
ORD-024411,2026-03-24,CUS-003143,Consumer,Marseille,France,WH-008,Sydney,Fashion,0.7,107.0,Economy,ParcelPro,971.0,9,9,Delivered,No,0,21.38,Medium,Credit Card,Low,Clear,4,No,Not returned,2,15.3,Delivered,Tuesday,3,30.542857142857144,0,On-time
ORD-024412,2026-08-11,CUS-001368,Consumer,San Diego,United States,WH-001,New York,Automotive,32.04,12.48,Standard,GlobalExpress,787.3,5,6,Delivered,Yes,1,82.63,Oversized,PayPal,Normal,Snow,2,No,Not returned,2,13.1,Delivered,Tuesday,8,2.57896379525593,1,Delayed
ORD-024413,2026-10-31,CUS-001448,Premium,Naples,Italy,WH-001,New York,Toys,0.1,27.97,International,EagleCourier,2087.1,11,10,Delivered,No,0,91.76,Small,PayPal,High,Extreme Heat,4,Yes,Product Defect,1,12.5,Delivered,Saturday,10,917.6,-1,Early
ORD-024414,2026-08-19,CUS-002617,Small Business,Quebec City,Canada,WH-009,Dubai,Home & Kitchen,7.9,291.97,International,PrimeDelivery,3224.3,12,13,Delivered,Yes,1,266.94,Large,Credit Card,High,Rain,3,No,Not returned,1,14.8,Delivered,Wednesday,8,33.789873417721516,1,Delayed
ORD-024415,2026-04-14,CUS-000457,Premium,Abu Dhabi,United Arab Emirates,WH-004,Toronto,Office Supplies,1.32,73.0,Express,BlueRoute,3411.7,4,6,Delayed,Yes,2,142.11,Medium,PayPal,Urgent,Storm,3,Yes,Late Delivery,3,7.3,Exception,Tuesday,4,107.65909090909092,2,Delayed
ORD-024416,2026-08-16,CUS-000902,Small Business,Austin,United States,WH-001,New York,Home & Kitchen,0.1,11.66,Standard,GlobalExpress,1920.1,5,5,Delivered,No,0,40.67,Small,Bank Transfer,High,Clear,3,No,Not returned,1,13.1,Delivered,Sunday,8,406.7,0,On-time
ORD-024417,2026-11-07,CUS-003039,Consumer,San Antonio,United States,WH-005,London,Fashion,1.42,11.0,International,SwiftShip,2769.7,11,10,Delivered,No,0,168.32,Medium,Credit Card,Low,Clear,4,Yes,Changed Mind,1,31.5,Delivered,Saturday,11,118.53521126760563,-1,Early
ORD-024418,2026-09-21,CUS-002863,Consumer,Leipzig,Germany,WH-001,New York,Grocery,4.54,132.79,Standard,ParcelPro,2397.2,6,6,Delivered,No,0,96.76,Large,Debit Card,Normal,Clear,4,No,Not returned,1,5.2,Delivered,Monday,9,21.312775330396477,0,On-time
ORD-024419,2026-11-09,CUS-004636,Consumer,Manchester,United Kingdom,WH-007,Paris,Toys,1.11,73.26,Standard,EagleCourier,865.6,5,6,Delivered,Yes,1,30.34,Medium,Credit Card,High,Rain,4,No,Not returned,1,7.6,Delivered,Monday,11,27.333333333333332,1,Delayed
ORD-024420,2026-04-21,CUS-000767,Consumer,Sydney,Australia,WH-008,Sydney,Electronics,0.1,638.96,Express,SwiftShip,48.6,2,2,Delivered,No,0,10.21,Small,Debit Card,Normal,Extreme Heat,4,No,Not returned,1,27.3,Delivered,Tuesday,4,102.10000000000001,0,On-time
